ID,AUTHOR,WORK,LOCATION,TEXT
11003,Xenophon (0032),Hellenica (001),7.4.3.6,"εἰπόντος δὲ Δημοτίωνος ἐν τῷ δήμῳ τῶν Ἀθηναίων ὡς ἡ μὲν πρὸς τοὺς Ἀρκάδας φιλία καλῶς αὐτῷ δοκοίη πράττεσθαι, τοῖς μέντοι στρατηγοῖς προστάξαι ἔφη χρῆναι ὅπως καὶ Κόρινθος σῴα ᾖ τῷ δήμῳ τῶν Ἀθηναίων·"
11004,Xenophon (0032),Hiero (008),9.4.1,"καὶ γὰρ ὅταν χοροὺς ἡμῖν βουλώμεθα ἀγωνίζεσθαι, ἆθλα μὲν ὁ ἄρχων προτίθησιν, ἁθροίζειν δὲ αὐτοὺς προστέτακται χορηγοῖς καὶ ἄλλοις διδάσκειν καὶ ἀνάγκην προστιθέναι τοῖς ἐνδεῶς τι ποιοῦσιν."
11005,Xenophon (0032),Hiero (008),10.4.3,"ἓν οὖν ἂν πρῶτον τοῦτ’ εἴη τῶν προστεταγμένων τοῖς μισθοφόροις, ὡς πάντων ὄντας δορυφόρους τῶν πολιτῶν βοηθεῖν πᾶσιν, ἄν τι τοιοῦτον αἰσθάνωνται."
11006,Xenophon (0032),Memorabilia (002),1.7.4.3,"προστάττεσθαι γὰρ αὐτοῖς ἔφη μείζω ἢ κατὰ δύναμιν, καὶ μὴ δυναμένους ταῦτα ποιεῖν, δοκοῦντας ἱκανοὺς εἶναι, συγγνώμης οὐκ ἂν τυγχάνειν."
11007,Xenophon (0032),Memorabilia (002),3.4.8.3,τὸ προστάττειν ἕκαστα τοῖς ἐπιτηδείοις πράττειν;
11008,Xenophon (0032),Memorabilia (002),3.9.11.1,"ὁπότε γάρ τις ὁμολογήσειε τοῦ μὲν ἄρχοντος εἶναι τὸ προστάττειν ὅ τι χρὴ ποιεῖν, τοῦ δὲ ἀρχομένου τὸ πείθεσθαι, ἐπεδείκνυεν ἔν τε νηὶ τὸν μὲν ἐπιστάμενον ἄρχοντα, τὸν δὲ ναύκληρον καὶ τοὺς ἄλλους τοὺς ἐν τῇ νηὶ πάντας πειθομένους τῷ ἐπισταμένῳ, καὶ ἐν γεωργίᾳ τοὺς κεκτημένους ἀγρούς, καὶ ἐν νόσῳ τοὺς νοσοῦντας, καὶ ἐν σωμασκίᾳ τοὺς σωμασκοῦντας, καὶ τοὺς ἄλλους πάντας οἷς ὑπάρχει τι ἐπιμελείας δεόμενον, ἂν μὲν αὐτοὶ ἡγῶνται ἐπίστασθαι ἐπιμελεῖσθαι—εἰ δὲ μή, τοῖς ἐπισταμένοις οὐ μόνον παροῦσι πειθομένους, ἀλλὰ καὶ ἀπόντας μεταπεμπομένους, ὅπως ἐκείνοις πειθόμενοι τὰ δέοντα πράττωσιν·"
11009,Xenophon (0032),Memorabilia (002),4.4.1.1,"ἀλλὰ μὴν καὶ περὶ τοῦ δικαίου γε οὐκ ἀπεκρύπτετο ἣν εἶχε γνώμην, ἀλλὰ καὶ ἔργῳ ἀπεδείκνυτο, ἰδίᾳ τε πᾶσι νομίμως τε καὶ ὠφελίμως χρώμενος καὶ κοινῇ ἄρχουσί τε ἃ οἱ νόμοι προστάττοιεν πειθόμενος καὶ κατὰ πόλιν καὶ ἐν ταῖς στρατείαις οὕτως ὥστε διάδηλος εἶναι παρὰ τοὺς ἄλλους εὐτακτῶν, καὶ ὅτε ἐν ταῖς ἐκκλησίαις ἐπιστάτης γενόμενος οὐκ ἐπέτρεψε τῷ δήμῳ παρὰ τοὺς νόμους ψηφίσασθαι, ἀλλὰ σὺν τοῖς νόμοις ἠναντιώθη τοιαύτῃ ὁρμῇ τοῦ δήμου ἣν οὐκ ἂν οἶμαι ἄλλον οὐδένα ἄνθρωπον ὑπομεῖναι·"
11010,Xenophon (0032),Memorabilia (002),4.4.3.3,"τοῖς τε γὰρ νέοις ἀπαγορευόντων αὐτῶν μὴ διαλέγεσθαι καὶ προσταξάντων ἐκείνῳ τε καὶ ἄλλοις τισὶ τῶν πολιτῶν ἀγαγεῖν τινα ἐπὶ θανάτῳ, μόνος οὐκ ἐπείσθη, διὰ τὸ παρὰ τοὺς νόμους αὐτῷ προστάττεσθαι·"
11011,Xenophon (0032),On the Art of Horsemanship (013),2.5.2,προστετάχθω δὲ τῷ ἱπποκόμῳ καὶ τὸ δι’ ὄχλου διάγειν καὶ παντοδαπαῖς μὲν ὄψεσι παντοδαποῖς δὲ ψόφοις πλησιάζειν.
11012,Xenophon (0032),On the Cavalry Commander (012),1.8.1,"ἐπεὶ δὲ καὶ ἡ πόλις χαλεπὸν ἡγησαμένη πάντα ταῦτα τὸν ἵππαρχον μόνον ὄντα ἀπεργάζεσθαι προσαιρεῖται μὲν αὐτῷ συνεργοὺς φυλάρχους, προσέταξε δὲ τῇ βουλῇ συνεπιμελεῖσθαι τοῦ ἱππικοῦ, ἀγαθόν μοι δοκεῖ εἶναι τοὺς μὲν φυλάρχους παρασκευάζειν συνεπιθυμεῖν σοι τῶν καλῶν τῷ ἱππικῷ, ἐν δὲ τῇ βουλῇ ἔχειν ῥήτορας ἐπιτηδείους, ὅπως λέγοντες φοβῶσί τε τοὺς ἱππέας (βελτίονες γὰρ ἂν εἶεν φοβούμενοι) καταπραΰνωσί τε τὴν βουλήν, ἤν τι παρὰ καιρὸν χαλεπαίνῃ."
11013,Xenophon (0032),On the Cavalry Commander (012),7.15.1,"διώκουσι γὰρ ὅ τι ἂν ὀλίγον ἴδωσι, νομίζοντες σφίσι τοῦτο προστετάχθαι."
11014,Xenophon (0032),On the Cavalry Commander (012),9.6.2,"ὁρῶ γὰρ καὶ τῶν ἄλλων ὁπόσων ἂν καλῶν ὄντων μεταδιδῶσιν αὐτοῖς οἱ πολῖται, φιλοτίμως ἐνίους ἐθέλοντας τὸ προσταχθὲν διαπράττεσθαι."
11015,Xenophon (0032),Symposium (004),4.30.5,"καὶ γὰρ δὴ καὶ προσετάττετο μὲν ἀεί τί μοι δαπανᾶν ὑπὸ τῆς πόλεως, ἀποδημῆσαι δὲ οὐδαμοῦ ἐξῆν."
11016,Xenophon (0032),Agesilaus (009),1.25.2,"ἀσκῆσαι δὲ αὐτὸ βουλόμενος ἆθλα προὔθηκε καὶ ταῖς ἱππικαῖς τάξεσιν, ἥτις κράτιστα ἱππεύοι, καὶ ταῖς ὁπλιτικαῖς, ἥτις ἄριστα σωμάτων ἔχοι·"
11017,Xenophon (0032),Cyropaedia (007),1.6.18.7,"ἀλλὰ μέντοι, ἔφη, τό γε μελετᾶσθαι ἕκαστα τῶν πολεμικῶν ἔργων, ἀγῶνας ἄν τίς μοι δοκεῖ, ἔφη, ὦ πάτερ, προειπὼν ἑκάστοις καὶ ἆθλα προτιθεὶς μάλιστ’ ἂν ποιεῖν εὖ ἀσκεῖσθαι ἕκαστα, ὥστε ὁπότε δέοιτο ἔχειν ἂν παρεσκευασμένοις χρῆσθαι."
11018,Xenophon (0032),Cyropaedia (007),8.2.26.2,"ὧν δὲ προηγόρευέ τε ἀγῶνας καὶ ἆθλα προυτίθει, φιλονικίας ἐμποιεῖν βουλόμενος περὶ τῶν καλῶν καὶ ἀγαθῶν ἔργων, ταῦτα τῷ μὲν Κύρῳ ἔπαινον παρεῖχεν ὅτι ἐπεμέλετο ὅπως ἀσκοῖτο ἡ ἀρετή·"
11019,Xenophon (0032),Hellenica (001),3.4.16.2,"ἀσκῆσαι δ’ αὐτὸ βουλόμενος ἆθλα προύθηκε ταῖς τε ὁπλιτικαῖς τάξεσιν, ἥτις ἄριστα σωμάτων ἔχοι, καὶ ταῖς ἱππικαῖς, ἥτις κράτιστα ἱππεύοι·"
11020,Xenophon (0032),Hellenica (001),4.2.5.4,"αὐτὸς δὲ ὁρῶν ὅτι οἱ πολλοὶ τῶν στρατιωτῶν μένειν ἐπεθύμουν μᾶλλον ἢ ἐφ’ Ἕλληνας στρατεύεσθαι, βουλόμενος ὡς βελτίστους καὶ πλείστους ἄγειν μεθ’ ἑαυτοῦ, ἆθλα προύθηκε ταῖς πόλεσιν, ἥτις ἄριστον στράτευμα πέμποι, καὶ τῶν μισθοφόρων τοῖς λοχαγοῖς, ὅστις εὐοπλότατον λόχον ἔχων συστρατεύοιτο καὶ ὁπλιτῶν καὶ τοξοτῶν καὶ πελταστῶν."
11021,Xenophon (0032),Hiero (008),9.4.1,"καὶ γὰρ ὅταν χοροὺς ἡμῖν βουλώμεθα ἀγωνίζεσθαι, ἆθλα μὲν ὁ ἄρχων προτίθησιν, ἁθροίζειν δὲ αὐτοὺς προστέτακται χορηγοῖς καὶ ἄλλοις διδάσκειν καὶ ἀνάγκην προστιθέναι τοῖς ἐνδεῶς τι ποιοῦσιν."
11022,Xenophon (0032),Hiero (008),9.6.1,"οὐκοῦν εἴ τις καὶ τούτοις ὥσπερ τοῖς χοροῖς ἆθλα προτιθείη καὶ εὐοπλίας καὶ εὐταξίας καὶ ἱππικῆς καὶ ἀλκῆς τῆς ἐν πολέμῳ καὶ δικαιοσύνης τῆς ἐν συμβολαίοις, εἰκὸς καὶ ταῦτα πάντα διὰ φιλονικίαν ἐντόνως ἀσκεῖσθαι."
11023,Xenophon (0032),Hiero (008),9.6.1,"καὶ ναὶ μὰ Δία ὁρμῷντό γ’ ἂν θᾶττον ὅποι δέοι, τιμῆς ὀρεγόμενοι, καὶ χρήματα θᾶττον ἂν εἰσφέροιεν, ὁπότε τούτου καιρὸς εἴη, καὶ τὸ πάντων γε χρησιμώτατον, ἥκιστα δὲ εἰθισμένον διὰ φιλονικίας πράττεσθαι, ἡ γεωργία αὐτὴ ἂν πολὺ ἐπιδοίη, εἴ τις ἆθλα προτιθείη κατ’ ἀγροὺς ἢ κατὰ κώμας τοῖς κάλλιστα τὴν γῆν ἐξεργαζομένοις, καὶ τοῖς εἰς τοῦτο τῶν πολιτῶν ἐρρωμένως τρεπομένοις πολλὰ ἂν ἀγαθὰ περαίνοιτο·"
11024,Xenophon (0032),On the Cavalry Commander (012),1.26.1,"εἰ δὲ καὶ ἆθλά τις δύναιτο προτιθέναι ταῖς φυλαῖς πάντων ὁπόσα ἀγαθὰ νομίζουσιν ἀσκεῖσθαι ἐν ταῖς θέαις ὑπὸ τοῦ ἱππικοῦ, τοῦτο πάντας οἶμαι Ἀθηναίους γε μάλιστ’ ἂν προτρέπειν εἰς φιλονικίαν."
11025,Xenophon (0032),Ways and Means (011),3.3.1,"εἰ δὲ καὶ τῇ τοῦ ἐμπορίου ἀρχῇ ἆθλα προτιθείη τις ὅστις δικαιότατα καὶ τάχιστα διαιροίη τὰ ἀμφίλογα, ὡς μὴ κωλύεσθαι ἀποπλεῖν τὸν βουλόμενον, πολὺ ἂν καὶ διὰ ταῦτα πλείους τε καὶ ἥδιον ἐμπορεύοιντο."
11026,Xenophon (0032),Anabasis (006),2.1.1.6,ἅμα δὲ τῇ ἡμέρᾳ συνελθόντες οἱ στρατηγοὶ ἐθαύμαζον ὅτι Κῦρος οὔτε ἄλλον πέμπει σημανοῦντα ὅ τι χρὴ ποιεῖν οὔτε αὐτὸς φαίνοιτο.
11027,Xenophon (0032),Anabasis (006),2.2.4.2,"ἐπειδὰν δὲ σημήνῃ τῷ κέρατι ὡς ἀναπαύεσθαι, συσκευάζεσθε·"
11028,Xenophon (0032),Anabasis (006),4.2.1.2,"καὶ τὸν ἡγεμόνα δήσαντες παραδιδόασιν αὐτοῖς, καὶ συντίθενται τὴν μὲν νύκτα, ἢν λάβωσι τὸ ἄκρον, τὸ χωρίον φυλάττειν, ἅμα δὲ τῇ ἡμέρᾳ τῇ σάλπιγγι σημαίνειν·"
11029,Xenophon (0032),Anabasis (006),4.3.29.1,"τοῖς δὲ παρ’ ἑαυτῷ παρήγγειλεν, ἐπειδὰν σφενδόνη ἐξικνῆται καὶ ἀσπὶς ψοφῇ, παιανίσαντας θεῖν εἰς τοὺς πολεμίους, ἐπειδὰν δ’ ἀναστρέψωσιν οἱ πολέμιοι καὶ ἐκ τοῦ ποταμοῦ ὁ σαλπικτὴς σημήνῃ τὸ πολεμικόν, ἀναστρέψαντας ἐπὶ δόρυ ἡγεῖσθαι μὲν τοὺς οὐραγούς, θεῖν δὲ πάντας καὶ διαβαίνειν ὅτι τάχιστα ᾗ ἕκαστος τὴν τάξιν εἶχεν, ὡς μὴ ἐμποδίζειν ἀλλήλους·"
11030,Xenophon (0032),Anabasis (006),5.2.12.1,"ὁ δὲ τοῖς πελτασταῖς πᾶσι παρήγγειλε διηγκυλωμένους ἰέναι, ὡς, ὁπόταν σημήνῃ, ἀκοντίζειν, καὶ τοὺς τοξότας ἐπιβεβλῆσθαι ἐπὶ ταῖς νευραῖς, ὡς, ὁπόταν σημήνῃ, τοξεύειν δεῆσον, καὶ τοὺς γυμνῆτας λίθων ἔχειν μεστὰς τὰς διφθέρας·"
11031,Xenophon (0032),Anabasis (006),5.2.30.3,"ἐπεὶ δὲ ἐδόκει ἤδη ἱκανὸν ὑπεληλυθέναι, τῷ Μυσῷ ἐσήμηνε φεύγειν ἀνὰ κράτος·"
11032,Xenophon (0032),Anabasis (006),6.1.24.1,οὕτω δὴ θυομένῳ αὐτῷ διαφανῶς ὁ θεὸς σημαίνει μήτε προσδεῖσθαι τῆς ἀρχῆς μήτε εἰ αἱροῖντο ἀποδέχεσθαι.
11033,Xenophon (0032),Anabasis (006),6.1.31.6,καί μοι οἱ θεοὶ οὕτως ἐν τοῖς ἱεροῖς ἐσήμηναν ὥστε καὶ ἰδιώτην ἂν γνῶναι ὅτι τῆς μοναρχίας ἀπέχεσθαί με δεῖ.
11034,Xenophon (0032),Anabasis (006),6.2.15.2,"θυομένῳ δὲ αὐτῷ τῷ ἡγεμόνι Ἡρακλεῖ καὶ κοινουμένῳ, πότερα λῷον καὶ ἄμεινον εἴη στρατεύεσθαι ἔχοντι τοὺς παραμείναντας τῶν στρατιωτῶν ἢ ἀπαλλάττεσθαι, ἐσήμηνεν ὁ θεὸς τοῖς ἱεροῖς συστρατεύεσθαι."
11035,Xenophon (0032),Anabasis (006),6.5.25.4,"παρήγγελτο δὲ τὰ μὲν δόρατα ἐπὶ τὸν δεξιὸν ὦμον ἔχειν, ἕως σημαίνοι τῇ σάλπιγγι·"
11036,Xenophon (0032),Apology (005),12.1,καινά γε μὴν δαιμόνια πῶς ἂν ἐγὼ εἰσφέροιμι λέγων ὅτι θεοῦ μοι φωνὴ φαίνεται σημαίνουσα ὅ τι χρὴ ποιεῖν;
11037,Xenophon (0032),Cyropaedia (007),1.4.6.4,"οὐ γὰρ προσῄει, εἰ μὴ ἴδοι εἰ καιρὸς εἴη, καὶ τοῦ Σάκα ἐδεῖτο πάντως σημαίνειν αὐτῷ ὁπότε ἐγχωροίη ὥστε ὁ Σάκας ὑπερεφίλει ἤδη καὶ οἱ ἄλλοι πάντες."
11038,Xenophon (0032),Cyropaedia (007),1.4.18.1,"σημανθέντων δὲ τῷ Ἀστυάγει ὅτι πολέμιοί εἰσιν ἐν τῇ χώρᾳ, ἐξεβοήθει καὶ αὐτὸς πρὸς τὰ ὅρια σὺν τοῖς περὶ αὐτὸν καὶ ὁ υἱὸς αὐτοῦ ὡσαύτως σὺν τοῖς παρατυχοῦσιν ἱππόταις, καὶ τοῖς ἄλλοις δὲ ἐσήμαινε πᾶσιν ἐκβοηθεῖν."
11039,Xenophon (0032),Cyropaedia (007),1.6.2.4,"ἐγὼ γάρ σε ταῦτα ἐπίτηδες ἐδιδαξάμην, ὅπως μὴ δι’ ἄλλων ἑρμηνέων τὰς τῶν θεῶν συμβουλίας συνιείης, ἀλλ’ αὐτὸς καὶ ὁρῶν τὰ ὁρατὰ καὶ ἀκούων τὰ ἀκουστὰ γιγνώσκοις καὶ μὴ ἐπὶ μάντεσιν εἴης, εἰ βούλοιντό σε ἐξαπατᾶν ἕτερα λέγοντες ἢ τὰ παρὰ τῶν θεῶν σημαινόμενα, μηδ’ αὖ, εἴ ποτε ἄρα ἄνευ μάντεως γένοιο, ἀποροῖο θείοις σημείοις ὅ τι χρῷο, ἀλλὰ γιγνώσκων διὰ τῆς μαντικῆς τὰ παρὰ τῶν θεῶν συμβουλευόμενα, τούτοις πείθοιο."
11040,Xenophon (0032),Cyropaedia (007),2.3.18.1,"ἐπεὶ δὲ παρεσκευασμένοι οὕτως ἔστησαν, ἐσήμηνεν αὐτοῖς μάχεσθαι."
11041,Xenophon (0032),Cyropaedia (007),3.2.6.4,"ὁ δὲ Κῦρος παρηγγύα, ἄνδρες Πέρσαι, ἡμῖν σημαίνουσι σπεύδειν."
11042,Xenophon (0032),Cyropaedia (007),4.2.13.10,"καὶ μέντοι, ἔφη, ὦ Ὑρκάνιοι, ἐπείπερ φατὲ ὑστάτους ἕπεσθαι τοὺς ὑμετέρους, ἐπειδὰν ἴδητε αὐτούς, σημήνατε ἡμῖν ὅτι οἱ ὑμέτεροί εἰσιν, ἵνα φειδώμεθα αὐτῶν."
11043,Xenophon (0032),Cyropaedia (007),4.2.27.1,ταῦτ’ εἰπὼν ἀπέπεμπεν εἰς τὰς τάξεις ἑκάστους καὶ ἐκέλευεν ἅμα πορευομένους τοῖς αὑτοῦ ἕκαστον δεκαδάρχοις τὰ αὐτὰ σημαίνειν·
11044,Xenophon (0032),Cyropaedia (007),4.3.21.4,"πολλὰ γάρ φασι καὶ ἵππον ἀνθρώπῳ τοῖς ὀφθαλμοῖς προορῶντα δηλοῦν, πολλὰ δὲ τοῖς ὠσὶν προακούοντα σημαίνειν."
